id,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
35730,9.0,1.0,1.0,1.0,22.0,78.87,0.29,3.5,21.28,241.76,0.03,13.43,4,0,3,0,6.0,7.0,14.0,7.0,1.0,False
95656,95.0,11.0,1.0,7.0,308.0,1762.76,0.03,36.76,47.21,65822.89,0.59,3656.83,66,0,21,0,21.0,37.0,167.0,131.0,21.0,False
24986,13.0,3.0,1.0,3.0,34.0,129.66,0.12,8.36,18.54,1231.08,0.04,68.32,10,0,1,0,10.0,11.0,21.0,17.0,5.0,False
49680,23.0,4.0,1.0,4.0,56.0,274.02,0.11,8.91,28.12,2256.23,0.08,125.35,20,0,3,0,13.0,16.0,33.0,23.0,7.0,False
53200,36.0,4.0,1.0,4.0,87.0,438.86,0.08,13.0,32.91,5851.5,0.15,325.31,28,0,4,0,13.0,18.0,47.0,36.0,7.0,False
72226,11.0,4.0,3.0,3.0,23.0,83.76,0.29,3.5,23.25,293.17,0.03,16.29,9,0,0,0,7.0,7.0,20.0,7.0,7.0,False
76711,43.0,6.0,4.0,5.0,116.0,621.48,0.06,15.68,39.63,9744.74,0.21,541.37,30,0,7,0,17.0,25.0,65.0,51.0,11.0,True
3231,17.0,3.0,1.0,3.0,47.0,200.67,0.1,9.78,21.28,1926.47,0.07,107.03,13,0,2,0,11.0,9.0,29.0,18.0,5.0,False
17788,12.0,2.0,1.0,2.0,37.0,148.68,0.13,8.0,17.72,1320.62,0.05,73.37,9,0,1,0,10.0,9.0,25.0,12.0,3.0,False
57672,17.0,3.0,1.0,3.0,41.0,184.48,0.13,7.7,23.96,1420.48,0.06,78.92,13,0,2,1,11.0,10.0,25.0,14.0,5.0,False
92757,15.0,2.0,1.0,2.0,24.0,89.92,0.18,5.6,14.3,437.84,0.03,24.32,13,0,0,0,7.0,5.0,16.0,8.0,3.0,False
15881,29.0,6.0,1.0,2.0,88.0,403.25,0.05,19.0,21.25,7942.75,0.13,441.26,25,1,1,0,13.0,13.0,52.0,38.0,11.0,False
26860,9.0,2.0,1.0,2.0,16.0,57.36,0.25,4.0,14.34,229.44,0.01,12.75,7,0,0,0,8.0,4.0,12.0,4.0,3.0,False
59791,6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,2,0,0,3.0,1.0,3.0,1.0,1.0,True
60694,17.0,2.0,1.0,2.0,51.0,227.43,0.11,9.5,25.18,2746.21,0.08,152.57,14,0,1,0,9.0,9.0,32.0,19.0,3.0,False
55601,20.0,6.0,6.0,4.0,66.0,317.29,0.05,18.13,17.31,5487.73,0.11,304.87,15,1,2,0,15.0,12.0,39.0,27.0,11.0,False
29723,5.0,1.0,1.0,1.0,13.0,41.21,0.19,5.25,8.96,144.23,0.01,8.01,3,0,0,0,7.0,2.0,8.0,4.0,1.0,False
52138,8.0,1.0,1.0,1.0,21.0,79.95,0.45,2.78,28.78,222.1,0.03,12.34,5,0,1,0,4.0,9.0,11.0,10.0,1.0,False
16879,102.0,23.0,30.0,21.0,473.0,2889.33,0.02,50.67,57.03,146392.82,0.96,8132.93,74,20,24,0,24.0,45.0,283.0,190.0,45.0,True
101146,6.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.01,8.41,3,0,1,0,5.0,6.0,8.0,7.0,1.0,False
26979,10.0,2.0,1.0,1.0,22.0,89.92,0.11,8.94,9.57,786.47,0.03,43.69,7,0,1,0,11.0,4.0,14.0,8.0,3.0,False
99181,32.0,5.0,4.0,4.0,121.0,605.0,0.05,19.5,30.81,11909.84,0.2,661.66,26,0,4,0,15.0,18.0,76.0,45.0,9.0,False
23220,29.0,3.0,1.0,3.0,66.0,320.63,0.11,9.24,37.89,3232.89,0.11,179.61,20,0,1,1,12.0,19.0,39.0,27.0,5.0,False
101170,10.0,2.0,1.0,1.0,25.0,97.67,0.19,5.33,17.3,512.78,0.03,28.49,7,0,1,0,8.0,6.0,17.0,8.0,3.0,False
37919,41.0,5.0,1.0,3.0,64.0,325.0,0.09,10.15,27.41,3297.79,0.11,183.21,14,9,9,0,15.0,17.0,33.0,29.0,9.0,False
53717,54.0,4.0,1.0,3.0,181.0,1016.75,0.05,19.53,50.93,21095.36,0.34,1171.96,38,7,7,2,17.0,35.0,116.0,75.0,7.0,False
7842,7.0,1.0,1.0,1.0,24.0,93.77,0.29,3.5,26.86,343.35,0.03,19.1,4,0,1,0,7.0,9.0,13.0,9.0,1.0,False
70525,56.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,False
45914,8.0,2.0,1.0,1.0,19.0,70.31,0.24,4.08,18.35,287.09,0.02,15.95,4,0,2,0,8.0,7.0,10.0,7.0,3.0,False
34906,11.0,2.0,1.0,1.0,25.0,104.25,0.11,9.0,11.35,852.01,0.03,47.33,4,2,2,0,12.0,6.0,17.0,8.0,3.0,False
30069,62.0,9.0,1.0,5.0,157.0,856.73,0.13,7.96,83.93,6427.26,0.29,357.07,46,0,5,0,9.0,38.0,83.0,73.0,17.0,False
70782,131.0,11.0,6.0,9.0,463.0,2952.46,0.03,39.59,83.81,97260.72,0.98,5403.37,105,0,25,0,21.0,54.0,258.0,191.0,21.0,False
31317,94.0,17.0,14.0,3.0,235.0,1358.62,0.02,40.89,32.14,54735.73,0.45,3040.87,69,4,6,8,22.0,31.0,144.0,91.0,33.0,False
75373,97.0,13.0,4.0,13.0,371.0,2250.1,0.03,32.43,84.91,90968.02,0.75,5053.78,79,2,10,0,24.0,60.0,233.0,153.0,25.0,True
2409,95.0,5.0,1.0,5.0,196.0,1063.96,0.04,26.33,40.88,28345.28,0.35,1574.74,44,14,12,0,18.0,26.0,117.0,79.0,9.0,True
100480,92.0,19.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,False
32618,89.0,13.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.0,0.0,25.0,True
50162,72.0,9.0,4.0,3.0,174.0,961.1,0.03,30.6,31.83,29946.97,0.32,1663.72,51,1,11,4,23.0,25.0,101.0,73.0,17.0,False
35058,30.0,6.0,1.0,5.0,150.0,787.52,0.04,23.71,32.81,18949.22,0.26,1052.73,18,5,3,0,16.0,21.0,84.0,64.0,11.0,False
44368,69.0,17.0,13.0,8.0,232.0,1359.05,0.04,27.45,46.46,31595.26,0.45,1755.34,63,0,8,0,19.0,31.0,148.0,94.0,33.0,True
27665,84.0,19.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,True
72537,32.0,5.0,1.0,5.0,129.0,656.58,0.05,18.29,33.28,11218.59,0.22,623.26,25,0,3,0,18.0,21.0,76.0,53.0,6.0,False
1801,40.0,7.0,1.0,1.0,121.0,656.39,0.1,9.6,80.67,7409.59,0.22,411.64,32,3,7,0,8.0,30.0,71.0,54.0,13.0,False
54981,9.0,1.0,1.0,1.0,39.0,165.67,0.11,9.0,15.49,1369.93,0.06,76.11,6,0,1,0,8.0,6.0,22.0,17.0,1.0,False
71249,33.0,3.0,1.0,3.0,73.0,353.3,0.08,13.13,27.19,4637.64,0.12,257.64,24,3,4,0,14.0,16.0,42.0,31.0,5.0,False
92264,4.0,1.0,1.0,1.0,4.0,16.25,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
41829,42.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,False
5112,31.0,3.0,1.0,2.0,104.0,574.45,0.04,23.8,25.83,12754.41,0.19,708.58,19,4,5,0,19.0,20.0,58.0,46.0,5.0,False
67761,9.0,2.0,1.0,2.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,5,0,0,1,6.0,5.0,8.0,6.0,3.0,True
80085,41.0,3.0,1.0,1.0,119.0,645.73,0.09,11.56,50.23,7346.58,0.22,408.14,26,1,10,0,12.0,26.0,70.0,49.0,5.0,True
46425,26.0,6.0,5.0,3.0,89.0,445.0,0.05,19.0,20.53,8918.62,0.15,498.2,20,0,4,0,19.0,17.0,53.0,36.0,11.0,False
953,19.0,3.0,1.0,3.0,62.0,272.32,0.08,12.6,22.51,3380.59,0.09,187.81,15,0,2,0,9.0,10.0,41.0,21.0,5.0,False
39667,25.0,4.0,1.0,4.0,70.0,332.84,0.06,16.0,20.39,5658.32,0.11,314.35,17,0,4,0,17.0,15.0,36.0,32.0,7.0,False
17403,54.0,6.0,4.0,5.0,196.0,1143.25,0.06,16.1,83.73,21751.48,0.38,1208.42,38,0,12,0,15.0,37.0,100.0,92.0,11.0,True
68428,47.0,6.0,1.0,5.0,130.0,695.61,0.05,19.38,35.51,12316.55,0.23,684.25,31,2,5,3,19.0,24.0,81.0,51.0,11.0,False
59747,56.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
84197,136.0,16.0,11.0,8.0,392.0,2532.0,0.04,26.92,103.97,90732.21,0.86,5040.68,107,0,22,0,22.0,66.0,209.0,183.0,31.0,False
28811,62.0,6.0,1.0,3.0,212.0,1230.18,0.07,13.59,94.74,16515.52,0.41,917.53,45,8,9,0,12.0,44.0,112.0,92.0,11.0,False
35259,73.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,True
13852,13.0,2.0,1.0,2.0,21.0,80.0,0.28,3.6,28.98,280.0,0.03,15.56,8,1,1,0,6.0,10.0,11.0,9.0,3.0,False
76386,15.0,4.0,3.0,2.0,43.0,208.08,0.08,13.0,16.63,2679.62,0.07,148.87,12,0,1,0,17.0,12.0,27.0,16.0,7.0,True
10776,64.0,11.0,1.0,8.0,187.0,1082.58,0.04,22.78,47.98,24736.11,0.36,1374.23,53,6,7,0,20.0,39.0,108.0,83.0,17.0,True
100621,7.0,1.0,1.0,1.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,4,1,1,0,8.0,5.0,8.0,6.0,1.0,False
39333,36.0,3.0,3.0,1.0,64.0,317.07,0.11,9.31,30.14,3544.44,0.11,196.91,23,5,5,0,12.0,16.0,37.0,27.0,5.0,False
5146,143.0,1.0,1.0,1.0,382.0,2349.2,0.06,16.71,140.64,37274.65,0.78,2070.53,92,1,22,0,9.0,61.0,188.0,188.0,1.0,True
27642,24.0,5.0,4.0,4.0,49.0,230.32,0.07,15.0,15.15,3540.19,0.08,196.68,15,0,5,0,14.0,10.0,29.0,20.0,9.0,False
76266,11.0,2.0,1.0,1.0,21.0,63.0,0.25,4.0,15.75,252.0,0.02,14.0,9,0,0,0,8.0,4.0,13.0,4.0,3.0,False
40234,58.0,11.0,4.0,11.0,211.0,1150.27,0.05,21.23,56.89,24423.22,0.38,1356.85,43,2,8,1,20.0,38.0,114.0,83.0,21.0,False
28127,7.0,1.0,1.0,1.0,17.0,60.94,0.17,5.83,10.44,213.31,0.02,11.85,4,0,1,0,6.0,3.0,10.0,7.0,1.0,False
8841,21.0,5.0,3.0,2.0,50.0,235.02,0.1,10.0,24.72,2370.43,0.08,131.05,15,0,3,0,11.0,11.0,30.0,20.0,9.0,False
96644,243.0,44.0,34.0,35.0,675.0,4247.7,0.02,59.36,77.06,238097.56,1.42,13227.64,165,32,6,4,27.0,59.0,434.0,247.0,87.0,False
12642,17.0,2.0,1.0,2.0,48.0,214.05,0.1,10.5,20.39,2247.55,0.07,124.86,14,0,1,0,11.0,10.0,30.0,18.0,3.0,False
96748,10.0,2.0,1.0,2.0,23.0,85.11,0.17,6.0,13.26,548.26,0.03,30.46,7,0,1,0,9.0,6.0,16.0,6.0,3.0,False
93197,206.0,17.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,33.0,True
77573,10.0,2.0,1.0,1.0,25.0,100.0,0.17,5.83,20.0,711.28,0.03,39.54,7,0,1,0,10.0,9.0,14.0,10.0,3.0,False
101083,40.0,11.0,1.0,1.0,90.0,450.83,0.03,29.0,18.0,13888.67,0.15,771.59,31,0,5,0,13.0,13.0,76.0,38.0,21.0,False
11854,22.0,4.0,3.0,1.0,62.0,284.27,0.08,12.46,21.13,3411.21,0.09,189.51,18,0,2,0,16.0,14.0,33.0,23.0,7.0,False
40093,41.0,11.0,11.0,3.0,106.0,520.21,0.05,21.48,24.82,9370.8,0.2,520.6,34,0,1,0,15.0,15.0,64.0,42.0,21.0,False
5046,15.0,2.0,1.0,2.0,33.0,138.97,0.18,5.7,24.52,799.2,0.05,44.4,10,0,3,0,9.0,10.0,20.0,13.0,3.0,False
61738,16.0,3.0,1.0,3.0,36.0,140.65,0.1,10.08,15.44,1404.74,0.05,78.04,10,0,2,0,11.0,6.0,25.0,11.0,5.0,False
1003,4.0,1.0,1.0,1.0,13.0,41.21,0.25,4.0,6.89,166.05,0.01,9.23,2,0,0,0,4.0,2.0,7.0,6.0,1.0,False
10235,19.0,2.0,1.0,2.0,60.0,282.03,0.11,9.0,29.44,2458.16,0.09,136.56,12,0,3,0,10.0,15.0,35.0,25.0,3.0,False
61560,10.0,2.0,1.0,1.0,21.0,79.73,0.17,6.0,12.33,430.2,0.03,23.9,7,0,1,0,8.0,4.0,14.0,7.0,3.0,False
9341,57.0,2.0,1.0,2.0,114.0,598.26,0.08,12.8,46.87,7729.07,0.2,429.39,29,15,11,0,16.0,30.0,66.0,48.0,3.0,False
61117,5.0,1.0,1.0,1.0,18.0,63.12,0.29,3.5,17.97,219.1,0.02,12.17,3,0,0,0,6.0,6.0,11.0,7.0,1.0,False
67964,11.0,2.0,1.0,2.0,30.0,127.44,0.14,7.0,19.12,863.51,0.04,47.97,9,0,0,0,10.0,10.0,19.0,14.0,3.0,False
53386,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,1.0,True
24155,13.0,3.0,3.0,1.0,25.0,104.25,0.13,8.0,13.03,833.99,0.03,46.33,10,0,1,0,12.0,6.0,17.0,8.0,5.0,False
95540,9.0,1.0,1.0,1.0,32.0,133.44,0.13,8.0,16.71,936.71,0.04,52.15,6,0,1,0,7.0,7.0,16.0,16.0,1.0,False
52961,47.0,4.0,4.0,3.0,138.0,734.43,0.07,14.62,45.59,9142.59,0.24,507.92,36,0,7,0,16.0,26.0,90.0,48.0,7.0,False
45662,25.0,4.0,1.0,3.0,126.0,624.23,0.06,18.06,34.57,10374.57,0.21,576.36,16,0,4,0,13.0,18.0,71.0,55.0,7.0,False
20154,8.0,1.0,1.0,1.0,16.0,50.72,0.36,2.8,16.61,175.66,0.02,9.77,6,0,0,0,4.0,5.0,10.0,6.0,1.0,False
22330,48.0,13.0,12.0,7.0,153.0,817.88,0.04,22.5,35.44,18549.57,0.27,1030.53,42,0,4,0,20.0,24.0,96.0,59.0,25.0,False
55088,23.0,4.0,4.0,3.0,68.0,336.89,0.1,10.5,28.67,3342.53,0.11,186.7,19,0,2,0,14.0,16.0,40.0,24.0,7.0,False
87641,12.0,4.0,1.0,2.0,38.0,158.46,0.09,10.71,14.69,1592.51,0.05,88.47,9,0,1,0,11.0,7.0,25.0,15.0,7.0,False
76652,8.0,2.0,1.0,2.0,12.0,38.04,0.2,5.0,6.34,200.76,0.01,11.15,6,0,0,0,6.0,2.0,8.0,5.0,3.0,False
11461,13.0,3.0,1.0,2.0,29.0,120.93,0.11,9.0,13.99,1062.74,0.04,59.04,9,0,2,0,12.0,8.0,17.0,12.0,5.0,False
1592,211.0,35.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,69.0,True
76378,45.0,8.0,1.0,6.0,160.0,865.91,0.04,25.5,34.6,20779.64,0.29,1154.42,37,5,3,0,20.0,24.0,99.0,61.0,15.0,False
14298,24.0,7.0,7.0,4.0,72.0,356.7,0.04,22.62,16.78,8197.6,0.12,455.42,20,0,2,0,19.0,11.0,45.0,29.0,13.0,False
73051,13.0,2.0,1.0,2.0,24.0,88.81,0.14,7.2,12.33,639.44,0.03,35.52,8,0,2,0,9.0,5.0,16.0,8.0,3.0,False
41434,20.0,5.0,1.0,3.0,104.0,510.32,0.06,15.81,32.35,8854.34,0.17,491.91,16,0,2,0,11.0,16.0,58.0,46.0,9.0,False
29578,23.0,3.0,1.0,3.0,95.0,502.11,0.11,9.36,53.71,5201.91,0.17,288.99,17,0,4,0,11.0,25.0,53.0,44.0,5.0,True
18387,35.0,3.0,1.0,4.0,89.0,437.14,0.05,18.35,23.82,8054.41,0.15,447.47,28,0,4,0,14.0,16.0,50.0,39.0,5.0,False
34181,105.0,10.0,1.0,7.0,352.0,2212.46,0.03,36.58,61.31,79836.25,0.74,4435.36,95,0,9,0,25.0,60.0,199.0,153.0,19.0,True
83408,39.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,False
31197,6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,4,0,0,0,5.0,5.0,8.0,5.0,1.0,False
13659,36.0,6.0,3.0,6.0,115.0,513.69,0.1,9.81,60.09,5754.39,0.19,319.69,26,3,7,0,11.0,27.0,57.0,58.0,11.0,False
13462,11.0,1.0,1.0,1.0,27.0,110.36,0.24,4.17,26.02,463.52,0.04,25.75,6,0,3,0,6.0,9.0,16.0,11.0,1.0,False
67266,34.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,True
80588,24.0,2.0,1.0,2.0,93.0,446.16,0.05,18.0,24.81,8030.83,0.14,446.16,19,0,3,0,18.0,15.0,52.0,36.0,3.0,False
10361,4.0,1.0,1.0,1.0,10.0,30.0,0.5,2.0,10.63,60.0,0.01,3.33,2,0,0,0,4.0,3.0,6.0,4.0,1.0,True
6213,6.0,1.0,1.0,1.0,17.0,53.77,0.24,4.2,12.8,225.85,0.02,12.55,4,0,0,0,7.0,5.0,11.0,6.0,1.0,False
34530,23.0,3.0,1.0,3.0,40.0,178.38,0.15,6.6,28.28,1111.43,0.06,61.75,18,0,1,0,11.0,10.0,24.0,16.0,5.0,False
100255,62.0,1.0,1.0,1.0,218.0,860.06,0.02,44.2,19.8,51967.89,0.29,2887.79,43,6,14,1,12.0,10.0,137.0,67.0,1.0,False
92979,6.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,1,0,4.0,4.0,5.0,4.0,1.0,True
72674,10.0,1.0,1.0,1.0,33.0,134.89,0.14,7.33,17.29,899.14,0.04,49.95,6,0,2,0,8.0,6.0,22.0,11.0,1.0,False
2788,24.0,3.0,1.0,3.0,72.0,349.77,0.07,13.36,30.69,4844.79,0.12,269.15,18,0,4,0,14.0,14.0,46.0,26.0,5.0,False
20832,126.0,14.0,1.0,9.0,548.0,3442.97,0.02,41.47,67.59,134112.42,1.15,7450.69,113,0,13,0,24.0,56.0,292.0,202.0,27.0,True
17904,49.0,5.0,1.0,3.0,85.0,446.07,0.05,19.94,20.48,8514.17,0.15,473.01,32,7,6,0,13.0,12.0,54.0,31.0,9.0,False
5019,14.0,3.0,3.0,3.0,40.0,180.94,0.06,16.0,11.67,2967.5,0.06,161.7,10,0,2,0,14.0,6.0,26.0,14.0,5.0,False
34917,11.0,3.0,1.0,2.0,22.0,83.76,0.16,6.4,13.3,527.7,0.03,29.32,9,0,0,0,8.0,5.0,14.0,8.0,5.0,False
38561,54.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,True
51815,14.0,3.0,1.0,3.0,39.0,176.42,0.15,6.65,24.38,1186.82,0.06,65.93,10,0,2,0,7.0,10.0,21.0,18.0,5.0,False
88242,54.0,11.0,10.0,4.0,179.0,925.59,0.03,33.5,27.42,31232.81,0.31,1735.16,36,1,8,0,22.0,14.0,108.0,71.0,21.0,True
54458,85.0,24.0,5.0,12.0,298.0,1752.49,0.03,29.75,53.25,55302.55,0.58,3072.36,73,3,7,0,20.0,42.0,166.0,112.0,47.0,True
98597,35.0,11.0,11.0,2.0,106.0,578.7,0.05,18.38,31.75,9472.27,0.17,526.24,17,6,5,0,16.0,16.0,68.0,35.0,21.0,False
37447,57.0,5.0,1.0,3.0,135.0,765.1,0.05,19.24,35.97,14257.41,0.26,792.08,34,1,11,0,17.0,23.0,84.0,49.0,9.0,False
82151,168.0,3.0,1.0,3.0,639.0,4443.73,0.03,37.21,110.73,160497.19,1.45,8910.25,120,6,33,1,19.0,67.0,373.0,263.0,5.0,True
34363,45.0,9.0,5.0,4.0,160.0,891.76,0.04,23.78,35.01,22318.78,0.3,1239.93,40,1,3,0,19.0,28.0,91.0,59.0,15.0,False
41948,36.0,5.0,1.0,3.0,100.0,504.35,0.06,17.47,28.15,9080.81,0.17,504.49,33,0,1,0,14.0,16.0,57.0,43.0,9.0,False
3897,143.0,22.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,43.0,True
51161,22.0,4.0,1.0,4.0,93.0,456.65,0.06,16.32,28.32,6658.6,0.15,369.69,19,0,1,0,17.0,21.0,47.0,40.0,7.0,False
67455,32.0,2.0,1.0,2.0,125.0,619.26,0.06,15.69,41.99,11019.64,0.21,612.2,22,0,6,0,14.0,25.0,62.0,59.0,3.0,True
74911,26.0,3.0,1.0,2.0,51.0,236.84,0.09,11.25,22.08,2927.29,0.08,162.63,18,2,4,0,15.0,12.0,36.0,15.0,5.0,False
36040,9.0,2.0,1.0,2.0,24.0,100.08,0.16,6.19,16.21,692.03,0.03,38.46,6,0,1,0,13.0,8.0,15.0,9.0,3.0,False
75640,17.0,3.0,1.0,3.0,41.0,187.98,0.13,8.5,24.3,1858.58,0.06,103.25,14,0,1,0,12.0,12.0,27.0,17.0,5.0,False
83372,85.0,20.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,39.0,True
57842,17.0,3.0,1.0,3.0,36.0,162.52,0.12,8.33,20.31,1271.82,0.05,70.66,13,0,2,0,10.0,9.0,21.0,15.0,5.0,False
2125,26.0,2.0,1.0,2.0,66.0,326.98,0.12,8.33,38.07,2523.86,0.11,140.21,20,0,3,0,10.0,18.0,34.0,32.0,3.0,False
59803,17.0,3.0,1.0,3.0,27.0,112.59,0.18,5.5,20.47,619.23,0.04,34.4,11,0,4,0,9.0,9.0,16.0,11.0,5.0,False
65134,19.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
39977,8.0,2.0,1.0,2.0,20.0,69.19,0.3,3.33,16.8,232.53,0.02,12.92,6,0,0,0,4.0,6.0,12.0,8.0,3.0,False
85391,12.0,1.0,1.0,1.0,49.0,215.22,0.13,7.92,32.5,1699.87,0.07,94.44,10,0,1,0,9.0,15.0,25.0,24.0,1.0,False
85735,13.0,2.0,1.0,1.0,22.0,83.76,0.16,6.3,12.09,513.48,0.03,28.53,8,0,3,0,7.0,5.0,13.0,9.0,3.0,True
66525,69.0,12.0,6.0,6.0,252.0,1517.64,0.03,30.39,49.93,46125.32,0.51,2562.52,58,0,4,0,23.0,42.0,141.0,111.0,23.0,False
45408,53.0,7.0,1.0,7.0,211.0,1151.94,0.05,21.65,51.74,23698.55,0.38,1316.59,44,0,8,0,21.0,34.0,118.0,83.0,13.0,False
6804,25.0,3.0,1.0,3.0,61.0,283.28,0.08,12.46,23.27,3814.78,0.1,211.93,19,0,3,0,13.0,12.0,37.0,23.0,5.0,False
1022,32.0,5.0,1.0,4.0,75.0,393.59,0.05,21.25,17.04,7283.97,0.13,404.67,29,0,1,0,18.0,12.0,46.0,29.0,9.0,False
90746,20.0,2.0,1.0,2.0,67.0,331.93,0.08,13.33,26.76,4216.49,0.11,234.25,11,0,5,0,16.0,15.0,42.0,25.0,3.0,True
11855,49.0,9.0,1.0,5.0,82.0,346.13,0.1,10.35,34.98,3516.95,0.12,195.39,38,6,4,0,9.0,17.0,51.0,31.0,17.0,False
46594,14.0,2.0,1.0,2.0,40.0,178.38,0.09,10.11,16.76,1803.59,0.06,100.2,11,0,1,0,13.0,9.0,26.0,14.0,3.0,False
53115,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.0,1.72,2,0,0,0,4.0,2.0,4.0,1.0,1.0,False
59098,15.0,2.0,1.0,1.0,39.0,183.4,0.13,7.5,24.45,1375.49,0.06,76.42,12,0,3,0,12.0,12.0,24.0,15.0,3.0,False
250,32.0,9.0,1.0,2.0,130.0,661.24,0.08,12.35,51.73,11828.05,0.22,657.11,26,0,2,0,14.0,23.0,72.0,50.0,14.0,True
80054,27.0,1.0,1.0,1.0,108.0,558.35,0.19,5.2,107.38,2903.43,0.19,161.3,23,0,5,0,6.0,30.0,66.0,42.0,1.0,False
12962,8.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,24.2,37.9,0.01,2.11,4,0,2,0,3.0,4.0,6.0,5.0,1.0,False
39120,11.0,3.0,1.0,3.0,27.0,122.98,0.15,6.87,16.42,756.83,0.04,42.05,9,0,0,0,11.0,8.0,15.0,12.0,5.0,False
91553,25.0,5.0,3.0,3.0,78.0,396.82,0.06,17.58,21.63,6675.33,0.13,370.55,19,0,4,0,18.0,12.0,52.0,26.0,9.0,False
39719,4.0,1.0,1.0,1.0,16.0,59.21,0.28,3.6,16.61,161.44,0.02,9.87,2,0,0,0,6.0,5.0,10.0,6.0,1.0,False
49161,66.0,11.0,1.0,7.0,171.0,944.28,0.03,30.4,28.93,29383.61,0.31,1632.42,39,15,11,1,20.0,21.0,102.0,69.0,21.0,False
38443,47.0,6.0,1.0,6.0,164.0,900.76,0.04,24.89,35.54,22652.19,0.3,1258.45,40,1,5,0,19.0,27.0,90.0,73.0,11.0,False
12577,21.0,2.0,1.0,2.0,54.0,281.11,0.14,7.33,38.46,1941.4,0.09,107.86,14,2,4,0,12.0,18.0,32.0,22.0,3.0,False
55790,22.0,3.0,1.0,4.0,58.0,262.37,0.1,10.0,26.24,2623.67,0.09,145.76,19,0,3,0,12.0,13.0,32.0,26.0,5.0,False
67655,60.0,13.0,11.0,7.0,177.0,1008.98,0.05,19.31,45.89,17204.0,0.34,955.78,55,0,5,0,17.0,36.0,103.0,74.0,25.0,True
14009,14.0,4.0,1.0,2.0,63.0,284.98,0.05,18.33,15.12,5371.96,0.09,298.44,12,0,0,0,15.0,9.0,36.0,22.0,7.0,False
46740,42.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,True
39261,15.0,2.0,1.0,2.0,30.0,125.1,0.15,6.72,20.76,813.14,0.04,45.17,9,0,4,0,11.0,9.0,19.0,11.0,3.0,True
11719,5.0,1.0,1.0,1.0,8.0,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3,0,0,0,5.0,3.0,5.0,3.0,1.0,False
